Player Id,Name,Current Status,Years Played
joshcorcoran/2562973,"Corcoran, Josh",Cut,
codycore/2555331,"Core, Cody",Active,
kamaleicorrea/2555339,"Correa, Kamalei",Active,
thomascostigan/2563370,"Costigan, Thomas",Active,
curtiscothran/2561190,"Cothran, Curtis",Active,
ericcotton/2561933,"Cotton, Eric",Active,
lestercotton/2562809,"Cotton, Lester",Active,
blakecountess/2556374,"Countess, Blake",Cut,
kirkcousins/2532820,"Cousins, Kirk",Active,
kekecoutee/2561029,"Coutee, Keke",Active,
christiancovington/2552602,"Covington, Christian",Active,
chriscovington/2561030,"Covington, Chris",Active,
rashaadcoward/2559157,"Coward, Rashaad",Active,
byroncowart/2562392,"Cowart, Byron",Active,
jamescowser/2556797,"Cowser, James",Active,
bryancox/2558933,"Cox, Bryan",Active,
chandlercox/2562959,"Cox, Chandler",Active,
demetriouscox/2558934,"Cox, Demetrious",Active,
fletchercox/2533051,"Cox, Fletcher",Active,
jeremycox/2562974,"Cox, Jeremy",Active,
morgancox/2508008,"Cox, Morgan",Active,
anthonycoyle/2561424,"Coyle, Anthony",Active,
rivercracraft/2559485,"Cracraft, River",Active,
winstoncraig/2559158,"Craig, Winston",Active,
su'acravens/2555345,"Cravens, Su'a",Active,
jackcrawford/2532992,"Crawford, Jack",Active,
jamescrawford/2561312,"Crawford, James",Active,
tre'crawford/2563176,"Crawford, Tre'",Active,
tyronecrawford/2532821,"Crawford, Tyrone",Active,
xaviercrawford/2562515,"Crawford, Xavier",Active,
kencrawley/2556735,"Crawley, Ken",Active,
randincrecelius/2561313,"Crecelius, Randin",Active,
damareacrockett/2563223,"Crockett, Damarea",Active,
jasoncroom/2559159,"Croom, Jason",Active,
masoncrosby/2507232,"Crosby, Mason",Active,
maxxcrosby/2562439,"Crosby, Maxx",Active,
tyrellcrosby/2561032,"Crosby, Tyrell",Active,
keioncrossen/2561157,"Crossen, Keion",Active,
colecroston/2558936,"Croston, Cole",Active,
jamisoncrowder/2552415,"Crowder, Jamison",Active,
isaiahcrowell/2550189,"Crowell, Isaiah",Injured reserve,
ryancrozier/2563053,"Crozier, Ryan",Active,
danecruikshank/2561033,"Cruikshank, Dane",Active,
mickycrum/2563372,"Crum, Micky",Active,
seanculkin/2559161,"Culkin, Sean",Active,
bennycunningham/2541544,"Cunningham, Benny",Cut,
jeromecunningham/2551359,"Cunningham, Jerome",Active,
koreycunningham/2561058,"Cunningham, Korey",Active,
zachcunningham/2558094,"Cunningham, Zach",Active,
justincurrie/2553639,"Currie, Justin",Active,
vinnycurry/2532825,"Curry, Vinny",Active,
jamalcustis/2562551,"Custis, Jamal",Active,
austincutting/2562925,"Cutting, Austin",Active,
johnathancyprien/2539223,"Cyprien, Johnathan",Active,
joedahl/2555136,"Dahl, Joe",Active,
dennisdaley/2562251,"Daley, Dennis",Active,
andydalton/2495143,"Dalton, Andy",Active,
jalendalton/2563120,"Dalton, Jalen",Active,
jordandangerfield/2541696,"Dangerfield, Jordan",Active,
trevordaniel/2561034,"Daniel, Trevor",Active,
chasedaniel/81284,"Daniel, Chase",Active,
darrelldaniels/2558886,"Daniels, Darrell",Active,
jamesdaniels/2561035,"Daniels, James",Active,
kahzindaniels/2562918,"Daniels, Kahzin",Active,
mikedaniels/2532826,"Daniels, Mike",Active,
amaradarboh/2557905,"Darboh, Amara",Active,
ronalddarby/2552689,"Darby, Ronald",Active,
marcelldareus/2495478,"Dareus, Marcell",Active,
samdarnold/2561036,"Darnold, Sam",Active,
mattdarr/2553642,"Darr, Matt",Active,
julie'ndavenport/2557963,"Davenport, Julie'n",Active,
marcusdavenport/2561037,"Davenport, Marcus",Active,
lavontedavid/2532828,"David, Lavonte",Active,
carldavis/2552280,"Davis, Carl",Active,
carltondavis/2561039,"Davis, Carlton",Active,
codydavis/2541135,"Davis, Cody",Active,
coreydavis/2557848,"Davis, Corey",Active,
davantedavis/2562553,"Davis, Davante",Cut,
daviondavis/2562985,"Davis, Davion",Active,
demariodavis/2533008,"Davis, Demario",Active,
deshaundavis/2562252,"Davis, Deshaun",Active,
feltondavis/2562640,"Davis, Felton",Active,
geremydavis/2552654,"Davis, Geremy",Active,
jalendavis/2561316,"Davis, Jalen",Active,
jamaldavis/2562438,"Davis, Jamal",Active,
jarraddavis/2557855,"Davis, Jarrad",Active,
jawilldavis/2561317,"Davis, Jawill",Cut,
jessedavis/2553705,"Davis, Jesse",Active,
justindavis/2559163,"Davis, Justin",Active,
keiontadavis/2557930,"Davis, Keionta",Active,
michaeldavis/2559164,"Davis, Michael",Active,
mikedavis/2553439,"Davis, Mike",Active,
natedavis/2562641,"Davis, Nate",Active,
taedavis/2561318,"Davis, Tae",Active,
rasharddavis/2559461,"Davis, Rashard",Active,
reggiedavis/2559324,"Davis, Reggie",Active,
robertdavis/2558254,"Davis, Robert",Active,
ryandavis/2562642,"Davis, Ryan",Active,
seandavis/2555386,"Davis, Sean",Active,
thomasdavis/2506352,"Davis, Thomas",Active,
todddavis/2550930,"Davis, Todd",Active,
trevordavis/2555413,"Davis, Trevor",Active,
vernondavis/2495826,"Davis, Vernon",Active,
raymonddavison/2561484,"Davison, Raymond",Active,
tyelerdavison/2552329,"Davison, Tyeler",Active,
dalyndawkins/2561524,"Dawkins, Dalyn",Active,
diondawkins/2557875,"Dawkins, Dion",Active,
noahdawkins/2563268,"Dawkins, Noah",Active,
dukedawson/2561040,"Dawson, Duke",Active,
dillonday/2553516,"Day, Dillon",Active,
sheldonday/2555241,"Day, Sheldon",Active,
mattdayes/2557987,"Dayes, Matt",Injured reserve,
daviddecastro/2533043,"DeCastro, David",Active,
nickdeluca/2561042,"DeLuca, Nick",Active,
zakdeossie/2507200,"DeOssie, Zak",Active,
andrewdepaola/2538247,"DePaola, Andrew",Active,
sethdevalve/2556365,"DeValve, Seth",Active,
jameldean/2562556,"Dean, Jamel",Active,
jhavontedean/2563121,"Dean, Jhavonte",Active,
mik'quandeane/2563025,"Deane, Mik'Quan",Active,
donte'deayon/2556512,"Deayon, Donte'",Active,
taylordecker/2555206,"Decker, Taylor",Active,
trestondecoud/2558100,"Decoud, Treston",Active,
michaeldeiter/2562255,"Deiter, Michael",Active,
deedelaney/2561041,"Delaney, Dee",Active,
jamildemby/2561043,"Demby, Jamil",Active,
lukasdenis/2562557,"Denis, Lukas",Active,
stephendenmark/2562874,"Denmark, Stephen",Active,
darquezedennard/2543474,"Dennard, Darqueze",Active,
johndenney/2506220,"Denney, John",Active,
a.j.derby/2552580,"Derby, A.J.",Active,
pierredesir/2543811,"Desir, Pierre",Active,
jamesdevelin/2508101,"Develin, James",Active,
jordandevey/2540247,"Devey, Jordan",Active,
christiandilauro/2561457,"DiLauro, Christian",Active,
patrickdimarco/2530763,"DiMarco, Patrick",Active,
garrettdickerson/2561624,"Dickerson, Garrett",Active,
mattdickerson/2561044,"Dickerson, Matt",Active,
eddickson/497224,"Dickson, Ed",Active,
michaeldickson/2561045,"Dickson, Michael",Active,
gehrigdieter/2559066,"Dieter, Gehrig",Active,
quandrediggs/2552262,"Diggs, Quandre",Active,
stefondiggs/2552608,"Diggs, Stefon",Active,
andredillard/2562643,"Dillard, Andre",Active,
brandondillon/2562984,"Dillon, Brandon",Active,
hunterdimick/2559167,"Dimick, Hunter",Active,
joedineen/2563036,"Dineen, Joe",Active,
willdissly/2561046,"Dissly, Will",Active,
d'cotadixon/2562644,"Dixon, D'Cota",Injured reserve,
johnniedixon/2562559,"Dixon, Johnnie",Active,
kennethdixon/2555229,"Dixon, Kenneth",Active,
rileydixon/2555152,"Dixon, Riley",Active,
joshuadobbs/2558167,"Dobbs, Joshua",Active,
joshdoctson/2555343,"Doctson, Josh",Active,
tyreldodson/2562560,"Dodson, Tyrel",Active,
michaeldogbe/2562429,"Dogbe, Michael",Active,
jakedolegala/2562888,"Dolegala, Jake",Active,
tommydoles/2563119,"Doles, Tommy",Active,
aarondonald/2543485,"Donald, Aaron",Active,
andrewdonnal/2552352,"Donnal, Andrew",Active,
kendalldonnerson/2561094,"Donnerson, Kendall",Injured reserve,
garretdooley/2560710,"Dooley, Garret",Active,
vontarriusdora/2556515,"Dora, Vontarrius",Active,
makintondorleant/2556516,"Dorleant, Makinton",Active,
phillipdorsett/2552424,"Dorsett, Phillip",Active,
gregdortch/2562645,"Dortch, Greg",Active,
keelandoss/2562393,"Doss, Keelan",Active,
lorenzodoss/2552599,"Doss, Lorenzo",Active,
demardotson/2507716,"Dotson, Demar",Active,
jamildouglas/2552339,"Douglas, Jamil",Active,
rasuldouglas/2558168,"Douglas, Rasul",Active,
devantedowns/2561151,"Downs, Devante",Active,
jackdoyle/2540232,"Doyle, Jack",Active,
dakotadozier/2543805,"Dozier, Dakota",Active,
kenyandrake/2555230,"Drake, Kenyan",Active,
spencerdrango/2555144,"Drango, Spencer",Active,
jeffdriskel/2555262,"Driskel, Jeff",Active,
vladimirducasse/2508044,"Ducasse, Vladimir",Cut,
cliftonduck/2562842,"Duck, Clifton",Active,
o'sheadugas/2563236,"Dugas, O'Shea",Active,
jonathanduhart/2563192,"Duhart, Jonathan",Active,
ashtondulin/2562646,"Dulin, Ashton",Active,
quintondunbar/2553796,"Dunbar, Quinton",Active,
stevendunbar/2559952,"Dunbar, Steven",Active,
carlosdunlap/496780,"Dunlap, Carlos",Active,
brandondunn/2550559,"Dunn, Brandon",Active,
caseydunn/2561559,"Dunn, Casey",Injured reserve,
michaeldunn/2559397,"Dunn, Michael",Active,
malachidupre/2558095,"Dupre, Malachi",Active,
buddupree/2552289,"Dupree, Bud",Active,
travindural/2559101,"Dural, Travin",Active,
kennethdurden/2556798,"Durden, Kenneth",Active,
landisdurham/2562257,"Durham, Landis",Active,
laurentduvernay-tardif/2543816,"Duvernay-Tardif, Laurent",Active,
rossdwelley/2561060,"Dwelley, Ross",Active,
johnnydwight/2563224,"Dwight, Johnny",Active,
nickdzubnar/2553877,"Dzubnar, Nick",Active,
gerharddebeer/2561319,"de Beer, Gerhard",Active,
nickeasley/2563202,"Easley, Nick",Active,
nickeaston/2553520,"Easton, Nick",Active,
mattheweaton/2563084,"Eaton, Matthew",Active,
nateebner/2535132,"Ebner, Nate",Active,
ericebron/2543466,"Ebron, Eric",Active,
samsonebukam/2558830,"Ebukam, Samson",Active,
kasimedebali/2550647,"Edebali, Kasim",Active,
julianedelman/238498,"Edelman, Julian",Active,
corneliusedison/2555032,"Edison, Cornelius",Active,
chaseedmonds/2560711,"Edmonds, Chase",Active,
tremaineedmunds/2560713,"Edmunds, Tremaine",Active,
terrelledmunds/2560712,"Edmunds, Terrell",Active,
treyedmunds/2559325,"Edmunds, Trey",Active,
chumaedoga/2562258,"Edoga, Chuma",Active,
gusedwards/2561324,"Edwards, Gus",Active,
davidedwards/2562260,"Edwards, David",Active,
javiedwards/2563292,"Edwards, Javi",Active,
lacedwards/2555558,"Edwards, Lac",Active,
marioedwards/2553433,"Edwards, Mario",Active,
mikeedwards/2540185,"Edwards, Mike",Active,
t.j.edwards/2562648,"Edwards, T.J.",Active,
emekeegbule/2562578,"Egbule, Emeke",Active,
sameguavoen/2562038,"Eguavoen, Sam",Active,
parkerehinger/2555203,"Ehinger, Parker",Active,
tylereifert/2540148,"Eifert, Tyler",Active,
dukeejiofor/2560714,"Ejiofor, Duke",Injured reserve,
e.j.ejiya/2562261,"Ejiya, E.J.",Active,
austinekeler/2559169,"Ekeler, Austin",Active,
danielekuale/2561458,"Ekuale, Daniel",Active,
cornelder/2558171,"Elder, Corn",Active,
jakeeldrenkamp/2558874,"Eldrenkamp, Jake",Active,
patelflein/2558848,"Elflein, Pat",Active,
ukemeeligwe/2558097,"Eligwe, Ukeme",Active,
emmanuelellerbee/2561193,"Ellerbee, Emmanuel",Injured reserve,
andreellington/2539217,"Ellington, Andre",Active,
deshonelliott/2560715,"Elliott, DeShon",Active,
ezekielelliott/2555224,"Elliott, Ezekiel",Not With Team,
jakeelliott/2558172,"Elliott, Jake",Active,
javienelliott/2556934,"Elliott, Javien",Active,
alexellis/2556737,"Ellis, Alex",Active,
jordanellis/2562835,"Ellis, Jordan",Active,
justinellis/2543812,"Ellis, Justin",Active,
rhettellison/2532835,"Ellison, Rhett",Active,
kadenelliss/2562901,"Elliss, Kaden",Active,
traeelston/2556849,"Elston, Trae",Active,
jermaineeluemunor/2558257,"Eluemunor, Jermaine",Active,
evanengram/2557858,"Engram, Evan",Active,
kabionento/2563085,"Ento, Kabion",Active,
quincyenunwa/2543828,"Enunwa, Quincy",Active,
marcusepps/2562946,"Epps, Marcus",Active,
alexerickson/2556519,"Erickson, Alex",Active,
donnieernsberger/2560716,"Ernsberger, Donnie",Active,
zachertz/2540158,"Ertz, Zach",Active,
tylerervin/2555234,"Ervin, Tyler",Active,
cameronerving/2552240,"Erving, Cameron",Active,
dannyetling/2560717,"Etling, Danny",Active,
ambaetta-tawo/2559170,"Etta-Tawo, Amba",Injured reserve,
bobbyevans/2562579,"Evans, Bobby",Active,
jordanevans/2558801,"Evans, Jordan",Active,
justinevans/2557945,"Evans, Justin",Active,
justinevans/2561459,"Evans, Justin",Active,
marwinevans/2556800,"Evans, Marwin",Cut,
mikeevans/2543468,"Evans, Mike",Active,
rashaanevans/2560718,"Evans, Rashaan",Active,
deshazoreverett/2553710,"Everett, Deshazor",Active,
geraldeverett/2557889,"Everett, Gerald",Active,
austinexford/2563226,"Exford, Austin",Active,
antoneexum/2543680,"Exum, Antone",Active,
christopherezeala/2561571,"Ezeala, Christopher",Active,
anthonyfabiano/2556520,"Fabiano, Anthony",Active,
kylerfackrell/2555340,"Fackrell, Kyler",Active,
brandonfacyson/2560719,"Facyson, Brandon",Active,
ka'imifairbairn/2556521,"Fairbairn, Ka'imi",Active,
nicofalah/2561327,"Falah, Nico",Injured reserve,
lofalemaka/2563343,"Falemaka, Lo",Injured reserve,
davidfales/2543751,"Fales, David",Active,
lukefalk/2560720,"Falk, Luke",Active,
georgefant/2556524,"Fant, George",Active,
noahfant/2562383,"Fant, Noah",Active,
rashardfant/2560721,"Fant, Rashard",Physically unable to perform,
matthiasfarley/2556429,"Farley, Matthias",Active,
koafarmer/2563028,"Farmer, Koa",Active,
wesleyfarnsworth/2563293,"Farnsworth, Wesley",Active,
kennethfarrow/2556801,"Farrow, Kenneth",Active,
foleyfatukasi/2560722,"Fatukasi, Foley",Active,
terrencefede/2550160,"Fede, Terrence",Active,
danfeeney/2557873,"Feeney, Dan",Active,
mattfeiler/2550561,"Feiler, Matt",Active,
claytonfejedelem/2555355,"Fejedelem, Clayton",Active,
jonfeliciano/2552343,"Feliciano, Jon",Active,
darrenfells/2540928,"Fells, Darren",Active,
rashadfenton/2562649,"Fenton, Rashad",Active,
jamesferentz/2550562,"Ferentz, James",Active,
reidferguson/2556526,"Ferguson, Reid",Active,
jaylonferguson/2562650,"Ferguson, Jaylon",Active,
jazzferguson/2562583,"Ferguson, Jazz",Active,
joshferguson/2556411,"Ferguson, Josh",Active,
clelinferrell/2562263,"Ferrell, Clelin",Active,
samficken/2557430,"Ficken, Sam",Active,
markfields/2562442,"Fields, Mark",Active,
shariffinch/2561328,"Finch, Sharif",Active,
brianfineanganofo/2562950,"Fineanganofo, Brian",Active,
ryanfinley/2562651,"Finley, Ryan",Active,
b.j.finney/2553711,"Finney, B.J.",Active,
anthonyfirkser/2558942,"Firkser, Anthony",Active,
ericfisher/2539213,"Fisher, Eric",Active,
kyliefitts/2560724,"Fitts, Kylie",Active,
larryfitzgerald/2506106,"Fitzgerald, Larry",Active,
nickfitzgerald/2562265,"Fitzgerald, Nick",Active,
minkahfitzpatrick/2560725,"Fitzpatrick, Minkah",Active,
ryanfitzpatrick/2506581,"Fitzpatrick, Ryan",Active,
joeflacco/382,"Flacco, Joe",Active,
mattflanagan/2561329,"Flanagan, Matt",Active,
demetriusflannigan-fowles/2563090,"Flannigan-Fowles, Demetrius",Active,
cameronfleming/2543654,"Fleming, Cameron",Active,
ereckflowers/2552452,"Flowers, Ereck",Active,
marquisflowers/2549896,"Flowers, Marquis",Active,
quintonflowers/2560727,"Flowers, Quinton",Active,
treyflowers/2552278,"Flowers, Trey",Active,
treflowers/2560728,"Flowers, Tre",Active,
leonardfloyd/2555285,"Floyd, Leonard",Active,
michaelfloyd/2532841,"Floyd, Michael",Active,
davidfluellen/2550289,"Fluellen, David",Active,
d.j.fluker/2540166,"Fluker, D.J.",Active,
nickfoles/2532842,"Foles, Nick",Active,
drewforbes/2562863,"Forbes, Drew",Active,
codyford/2562266,"Ford, Cody",Active,
deeford/2543494,"Ford, Dee",Active,
isaiahford/2558071,"Ford, Isaiah",Active,
rudyford/2558174,"Ford, Rudy",Active,
poonaford/2561195,"Ford, Poona",Active,
keithford/2559880,"Ford, Keith",Active,
mikeford/2561527,"Ford, Mike",Active,
d'ontaforeman/2557994,"Foreman, D'Onta",Active,
austinfort/2563037,"Fort, Austin",Injured reserve,
l.j.fort/2535613,"Fort, L.J.",Active,
jodyfortson/2563259,"Fortson, Jody",Active,
d.j.foster/2556528,"Foster, D.J.",Active,
jeraldfoster/2563277,"Foster, Jerald",Active,
ramonfoster/81821,"Foster, Ramon",Active,
reubenfoster/2557837,"Foster, Reuben",Injured reserve,
robertfoster/2560729,"Foster, Robert",Active,
dauricefountain/2559921,"Fountain, Daurice",Active,
leonardfournette/2557973,"Fournette, Leonard",Active,
benniefowler/2550198,"Fowler, Bennie",Active,
dantefowler/2553431,"Fowler, Dante",Active,
jackfox/2562267,"Fox, Jack",Active,
morganfox/2556529,"Fox, Morgan",Active,
johnfranklin/2561197,"Franklin, John",Active,
zairefranklin/2561155,"Franklin, Zaire",Active,
johnfranklin-myers/2560731,"Franklin-Myers, John",Active,
jordanfranks/2561330,"Franks, Jordan",Active,
kavonfrazier/2555536,"Frazier, Kavon",Active,
travisfrederick/2540161,"Frederick, Travis",Active,
devontafreeman/2543583,"Freeman, Devonta",Active,
roycefreeman/2560733,"Freeman, Royce",Active,
hjaltefroholdt/2562652,"Froholdt, Hjalte",Active,
elliottfry/2562897,"Fry, Elliott",Cut,
travisfulgham/2562653,"Fulgham, Travis",Active,
kendallfuller/2555349,"Fuller, Kendall",Active,
kylefuller/2558866,"Fuller, Kyle",Active,
kylefuller/2543681,"Fuller, Kyle",Active,
willfuller/2555346,"Fuller, Will",Active,
zachfulton/2543862,"Fulton, Zach",Active,
troyfumagalli/2560734,"Fumagalli, Troy",Active,
devinfunchess/2552458,"Funchess, Devin",Active,
blainegabbert/2495441,"Gabbert, Blaine",Active,
taylorgabriel/2550617,"Gabriel, Taylor",Active,
ricogafford/2561331,"Gafford, Rico",Active,
russellgage/2561061,"Gage, Russell",Active,
lamontgaillard/2562585,"Gaillard, Lamont",Active,
e.j.gaines/2543823,"Gaines, E.J.",Cut,
greggaines/2562391,"Gaines, Greg",Active,
phillipgaines/2543851,"Gaines, Phillip",Active,
waynegallman/2557952,"Gallman, Wayne",Active,
michaelgallup/2560735,"Gallup, Michael",Active,
grahamgano/71309,"Gano, Graham",Active,
malikgant/2562586,"Gant, Malik",Active,
antoniogarcia/2557938,"Garcia, Antonio",Active,
maxgarcia/2552583,"Garcia, Max",Active,
jamellgarcia-williams/2562904,"Garcia-Williams, Jamell",Active,
dennisgardeck/2561200,"Gardeck, Dennis",Active,
chaunceygardner-johnson/2562588,"Gardner-Johnson, Chauncey",Active,
bengarland/2507865,"Garland, Ben",Active,
manassehgarner/2553801,"Garner, Manasseh",Active,
joshuagarnett/2555138,"Garnett, Joshua",Active,
jimmygaroppolo/2543801,"Garoppolo, Jimmy",Active,
mylesgarrett/2557965,"Garrett, Myles",Active,
rashangary/2562376,"Gary, Rashan",Active,
mylesgaskin/2562270,"Gaskin, Myles",Active,
nickgates/2560736,"Gates, Nick",Active,
ricogathers/2556375,"Gathers, Rico",Active,
rashaangaulden/2560775,"Gaulden, Rashaan",Active,
tylergauthier/2563056,"Gauthier, Tyler",Active,
mattgay/2562271,"Gay, Matt",Active,
claytongeathers/2552386,"Geathers, Clayton",Active,
bengedeon/2558033,"Gedeon, Ben",Active,
tannergentry/2559176,"Gentry, Tanner",Active,
zachgentry/2562654,"Gentry, Zach",Active,
nategerry/2558175,"Gerry, Nate",Active,
jakegervase/2563306,"Gervase, Jake",Active,
mikegesicki/2560994,"Gesicki, Mike",Active,
adamgettis/2533449,"Gettis, Adam",Active,
williamgholston/2540176,"Gholston, William",Active,
sheltongibson/2558258,"Gibson, Shelton",Injured reserve,
lukegifford/2562942,"Gifford, Luke",Active,
garrettgilbert/2549982,"Gilbert, Garrett",Active,
marcusgilbert/2508111,"Gilbert, Marcus",Active,
reggiegilbert/2556537,"Gilbert, Reggie",Active,
ulyseesgilbert/2562811,"Gilbert, Ulysees",Active,
joegiles-harris/2562591,"Giles-Harris, Joe",Active,
jamiegillan/2562917,"Gillan, Jamie",Active,
cullengillaspia/2562906,"Gillaspia, Cullen",Active,
greggilmore/2561332,"Gilmore, Greg",Active,
stephongilmore/2533062,"Gilmore, Stephon",Active,
tedginn/2507166,"Ginn, Ted",Active,
tashaungipson/2532848,"Gipson, Tashaun",Active,
kevingivens/2562655,"Givens, Kevin",Active,
grahamglasgow/2555182,"Glasgow, Graham",Active,
ryanglasgow/2557851,"Glasgow, Ryan",Active,
cordyglenn/2532849,"Glenn, Cordy",Active,
mikeglennon/2539275,"Glennon, Mike",Active,
markglowinski/2552467,"Glowinski, Mark",Active,
davongodchaux/2558012,"Godchaux, Davon",Active,
dangodsil/2562272,"Godsil, Dan",Active,
chrisgodwin/2558105,"Godwin, Chris",Active,
terrygodwin/2562594,"Godwin, Terry",Active,
dallasgoedert/2560995,"Goedert, Dallas",Active,
jaredgoff/2555334,"Goff, Jared",Active,
brittangolden/2535988,"Golden, Brittan",Active,
markusgolden/2552273,"Golden, Markus",Active,
zackgolditch/2561529,"Golditch, Zack",Active,
eddiegoldman/2552489,"Goldman, Eddie",Active,
kennygolladay/2558052,"Golladay, Kenny",Active,
mattgono/2561203,"Gono, Matt",Active,
zanegonzalez/2558178,"Gonzalez, Zane",Active,
denzellegood/2553460,"Good, Denzelle",Active,
najeegoode/2533016,"Goode, Najee",Active,
ahmadgooden/2563038,"Gooden, Ahmad",Active,
b.j.goodson/2555522,"Goodson, B.J.",Active,
c.j.goodwin/2550767,"Goodwin, C.J.",Active,
marquisegoodwin/2539964,"Goodwin, Marquise",Active,
dillongordon/2556802,"Gordon, Dillon",Injured reserve,
joshgordon/2537931,"Gordon, Josh",Active,
melvingordon/2552469,"Gordon, Melvin",Not With Team,
derrickgore/2563347,"Gore, Derrick",Active,
frankgore/2506404,"Gore, Frank",Active,
colbygossett/2560996,"Gossett, Colby",Active,
stephengostkowski/2506922,"Gostkowski, Stephen",Active,
adamgotsis/2555502,"Gotsis, Adam",Active,
robbiegould/2506264,"Gould, Robbie",Active,
jermainegrace/2558868,"Grace, Jermaine",Active,
brandongraham/496788,"Graham, Brandon",Active,
jaedengraham/2561622,"Graham, Jaeden",Active,
jimmygraham/497236,"Graham, Jimmy",Active,
carlgranderson/2562273,"Granderson, Carl",Not With Team,
jakeemgrant/2556190,"Grant, Jakeem",Active,
ryangrant/2543759,"Grant, Ryan",Active,
coreygrant/2553650,"Grant, Corey",Cut,
hronissgrasu/2552245,"Grasu, Hroniss",Active,
alexgray/2559379,"Gray, Alex",Active,
derwingray/2562274,"Gray, Derwin",Active,
devingray/2561447,"Gray, Devin",Active,
j.t.gray/2561206,"Gray, J.T.",Active,
trayonegray/2563122,"Gray, Trayone",Active,
cyrilgrayson/2558808,"Grayson, Cyril",Active,
davongrayson/2560997,"Grayson, Davon",Active,
a.j.green/2495450,"Green, A.J.",Active,
chazgreen/2552666,"Green, Chaz",Active,
gerrigreen/2562275,"Green, Gerri",Active,
marcusgreen/2562838,"Green, Marcus",Active,
rasheemgreen/2560998,"Green, Rasheem",Active,
t.j.green/2555537,"Green, T.J.",Active,
virgilgreen/2495288,"Green, Virgil",Active,
brandongreene/2559455,"Greene, Brandon",Active,
donnellgreene/2562656,"Greene, Donnell",Active,
jalengreene/2563307,"Greene, Jalen",Active,
ravengreene/2561207,"Greene, Raven",Active,
ethangreenidge/2562587,"Greenidge, Ethan",Active,
dregreenlaw/2562428,"Greenlaw, Dre",Active,
randygregory/2552446,"Gregory, Randy",Suspended,
willgrier/2562404,"Grier, Will",Active,
eversongriffen/496790,"Griffen, Everson",Active,
treygriffey/2558887,"Griffey, Trey",Active,
garrettgriffin/2557033,"Griffin, Garrett",Active,
ryangriffin/2541316,"Griffin, Ryan",Active,
ryangriffin/2541185,"Griffin, Ryan",Active,
shaquemgriffin/2560999,"Griffin, Shaquem",Active,
shaquillgriffin/2558259,"Griffin, Shaquill",Active,
robertgriffiniii/2533033,"Griffin III, Robert",Active,
nicholasgrigsby/2556542,"Grigsby, Nicholas",Active,
xaviergrimble/2550521,"Grimble, Xavier",Active,
geneogrissom/2552271,"Grissom, Geneo",Active,
ryangroy/2550569,"Groy, Ryan",Active,
kamugrugier-hill/2556363,"Grugier-Hill, Kamu",Active,
derriusguice/2561000,"Guice, Derrius",Active,
rodneygunter/2553437,"Gunter, Rodney",Active,
toddgurley/2552475,"Gurley, Todd",Active,
portergustin/2562276,"Gustin, Porter",Active,
lawrenceguy/2495481,"Guy, Lawrence",Active,
jalenguyton/2562844,"Guyton, Jalen",Active,
obumgwacham/2552637,"Gwacham, Obum",Active,
matthaack/2559047,"Haack, Matt",Active,
joehaden/496733,"Haden, Joe",Active,
joehaeg/2555371,"Haeg, Joe",Active,
ra'shedehageman/2543478,"Hageman, Ra'Shede",Active,
brycehager/2552307,"Hager, Bryce",Active,
natehairston/2558108,"Hairston, Nate",Active,
jonhalapio/2543708,"Halapio, Jon",Active,
granthaley/2561001,"Haley, Grant",Active,
a.t.hall/2563243,"Hall, A.T.",Active,
daeshonhall/2557842,"Hall, Daeshon",Active,
darrinhall/2562941,"Hall, Darrin",Active,
deiondre'hall/2555366,"Hall, Deiondre'",Active,
emanuelhall/2562278,"Hall, Emanuel",Active,
kemonhall/2562975,"Hall, Kemon",Active,
marvinhall/2557034,"Hall, Marvin",Active,
natehall/2562657,"Hall, Nate",Active,
p.j.hall/2560080,"Hall, P.J.",Active,
terezhall/2562277,"Hall, Terez",Active,
c.j.ham/2556803,"Ham, C.J.",Active,
antoniohamilton/2556804,"Hamilton, Antonio",Active,
daeseanhamilton/2561002,"Hamilton, DaeSean",Active,
javienhamilton/2563086,"Hamilton, Javien",Cut,
justinhamilton/2553531,"Hamilton, Justin",Active,
shaundionhamilton/2561003,"Hamilton, Shaun Dion",Active,
woodrowhamilton/2556546,"Hamilton, Woodrow",Active,
saquanhampton/2562658,"Hampton, Saquan",Active,
blakehance/2563206,"Hance, Blake",Active,
da'shawnhand/2561004,"Hand, Da'Shawn",Active,
johnathanhankins/2540147,"Hankins, Johnathan",Active,
terrillhanks/2562279,"Hanks, Terrill",Active,
chasehansen/2562280,"Hansen, Chase",Reserved Non-Injured,
chadhansen/2558069,"Hansen, Chad",Active,
justinhardee/2559181,"Hardee, Justin",Active,
mecolehardman/2562580,"Hardman, Mecole",Active,
justinhardy/2552418,"Hardy, Justin",Active,
javonhargrave/2555239,"Hargrave, Javon",Active,
vernonhargreavesiii/2555299,"Hargreaves, Vernon III",Active,
seanharlow/2557911,"Harlow, Sean",Active,
duronharmon/2541243,"Harmon, Duron",Active,
kelvinharmon/2562577,"Harmon, Kelvin",Active,
eliharold/2552494,"Harold, Eli",Active,
ajeneharris/2563362,"Harris, Ajene",Active,
anthonyharris/2553655,"Harris, Anthony",Active,
charlesharris/2558001,"Harris, Charles",Active,
chrisharris/2530510,"Harris, Chris",Active,
chuckharris/2563144,"Harris, Chuck",Active,
clarkharris/2495620,"Harris, Clark",Active,
