Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Punts,Gross Punting Yards,Net Punting Yards,Longest Punt,Gross Punting Average,Net Punting Average,Punts Blocked,Out of Bounds Punts,Downed Punts,Punts Inside 20 Yard Line,Touchbacks,Fair Catches,Punts Returned,Yards Returned on Punts,TDs Returned on Punt
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Preseason,4,08/30,Away,DET,W,35 to 17,1,0,3,119,115,42,39.7,38.3,0,0,0,1,0,1,2,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,1,09/09,Home,PIT,T,21 to 21,1,0,12,522,446,57,43.5,37.2,0,3,1,6,1,2,5,56,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,2,09/16,Away,NO,L,18 to 21,1,0,3,118,118,46,39.3,39.3,0,1,0,1,0,1,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,3,09/20,Home,NYJ,W,21 to 17,1,0,8,273,261,55,34.1,32.6,0,1,3,5,0,2,2,12,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,4,09/30,Away,OAK,L,42 to 45,1,0,7,350,252,59,50.0,36.0,0,0,0,2,0,2,5,98,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,5,10/07,Home,BAL,W,12 to 9,1,0,9,452,373,64,50.2,41.4,0,1,0,3,1,2,5,59,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,6,10/14,Home,LAC,L,14 to 38,1,0,6,242,206,54,40.3,34.3,0,0,2,5,0,1,3,36,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,7,10/21,Away,TB,L,23 to 26,1,0,9,465,405,79,51.7,45.0,0,1,2,3,2,0,4,20,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,8,10/28,Away,PIT,L,18 to 33,1,0,5,235,189,54,47.0,37.8,0,0,0,0,0,2,3,46,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,9,11/04,Home,KC,L,21 to 37,1,0,1,39,39,39,39.0,19.5,1,0,1,1,0,0,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,10,11/11,Home,ATL,W,28 to 16,1,0,4,187,182,57,46.8,45.5,0,0,1,3,0,2,1,5,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,12,11/25,Away,CIN,W,35 to 20,1,0,4,188,131,56,47.0,32.8,0,0,1,1,0,0,3,57,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,13,12/02,Away,HOU,L,13 to 29,1,0,2,91,71,51,45.5,35.5,0,0,0,0,1,0,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,14,12/09,Home,CAR,W,26 to 20,1,0,3,143,137,49,47.7,45.7,0,0,0,0,0,2,1,6,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,15,12/15,Away,DEN,W,17 to 16,1,0,4,194,194,56,48.5,48.5,0,0,0,2,0,2,2,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,16,12/23,Home,CIN,W,26 to 18,1,0,2,88,86,47,44.0,28.7,1,0,0,0,0,1,1,2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2018,Regular Season,17,12/30,Away,BAL,L,24 to 26,1,0,4,180,160,48,45.0,40.0,0,0,0,0,1,3,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Preseason,1,08/10,Home,NO,W,20 to 14,1,0,7,289,270,51,41.3,38.6,0,1,2,1,0,1,3,19,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Preseason,2,08/21,Home,NYG,W,10 to 6,1,0,5,217,217,49,43.4,43.4,0,1,0,3,0,3,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Preseason,3,08/26,Away,TB,W,13 to 9,1,0,5,243,227,53,48.6,45.4,0,1,1,0,0,0,3,16,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Preseason,4,08/31,Away,CHI,W,25 to 0,1,0,6,288,250,59,48.0,41.7,0,0,1,4,1,2,2,18,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,1,09/10,Home,PIT,L,18 to 21,1,0,5,242,210,61,48.4,35.0,1,0,2,3,0,0,3,32,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,2,09/17,Away,BAL,L,10 to 24,1,0,4,209,190,67,52.3,47.5,0,0,0,0,0,1,3,19,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,3,09/24,Away,IND,L,28 to 31,1,0,7,347,331,55,49.6,47.3,0,1,1,3,0,2,3,16,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,4,10/01,Home,CIN,L,7 to 31,1,0,6,295,222,53,49.2,37.0,0,0,0,1,0,0,6,73,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,5,10/08,Home,NYJ,L,14 to 17,1,0,2,113,97,60,56.5,48.5,0,0,0,0,0,0,2,16,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,6,10/15,Away,HOU,L,17 to 33,1,0,7,358,301,61,51.1,43.0,0,0,2,3,0,1,4,57,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,7,10/22,Home,TEN,L,9 to 12,1,0,4,178,158,53,44.5,39.5,0,0,1,0,0,0,3,20,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,8,10/29,Home,MIN,L,16 to 33,1,0,6,279,264,54,46.5,44.0,0,0,0,3,0,4,2,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,10,11/12,Away,DET,L,24 to 38,1,0,5,241,185,59,48.2,37.0,0,0,0,1,0,1,4,56,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,11,11/19,Home,JAX,L,7 to 19,1,0,8,376,318,60,47.0,39.8,0,1,1,2,1,1,4,38,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,12,11/26,Away,CIN,L,16 to 30,1,0,2,92,62,48,46.0,31.0,0,0,0,0,0,0,2,30,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,13,12/03,Away,LAC,L,10 to 19,1,0,3,117,108,44,39.0,36.0,0,1,1,1,0,0,1,9,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,14,12/10,Home,GB,L,21 to 27,1,0,4,209,146,56,52.3,36.5,0,0,2,3,0,0,2,63,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,15,12/17,Home,BAL,L,10 to 27,1,0,5,216,216,51,43.2,43.2,0,1,1,0,0,2,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,16,12/24,Away,CHI,L,3 to 20,1,0,7,334,287,58,47.7,41.0,0,0,2,3,1,1,3,27,0
brittoncolquitt/71259,"Colquitt, Britton",P,2017,Regular Season,17,12/31,Away,PIT,L,24 to 28,1,0,5,205,194,50,41.0,38.8,0,1,2,1,0,0,2,11,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Preseason,1,08/11,Away,CHI,W,22 to 0,1,0,3,133,133,51,44.3,44.3,0,1,0,3,0,0,2,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Preseason,2,08/20,Home,SF,L,24 to 31,1,0,3,105,105,40,35.0,35.0,0,0,2,2,0,1,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Preseason,3,08/27,Home,LA,W,17 to 9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,1,09/11,Away,PHI,L,10 to 29,1,0,5,251,192,59,50.2,38.4,0,0,0,0,0,1,4,59,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,2,09/18,Home,BAL,L,20 to 25,1,0,5,226,204,52,45.2,40.8,0,0,1,2,0,2,2,22,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,3,09/25,Away,MIA,L,24 to 30,1,0,5,223,210,49,44.6,42.0,0,2,1,2,0,1,1,13,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,4,10/02,Away,WAS,L,20 to 31,1,0,1,55,35,55,55.0,35.0,0,0,0,0,1,0,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,5,10/09,Home,NE,L,13 to 33,1,0,6,267,255,50,44.5,42.5,0,0,1,0,0,3,2,12,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,6,10/16,Away,TEN,L,26 to 28,1,0,7,356,306,65,50.9,43.7,0,0,0,0,1,1,5,30,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,7,10/23,Away,CIN,L,17 to 31,1,0,5,209,206,54,41.8,41.2,0,0,0,4,0,3,2,3,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,8,10/30,Home,NYJ,L,28 to 31,1,0,5,207,192,59,41.4,38.4,0,1,0,3,0,2,2,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,9,11/06,Home,DAL,L,10 to 35,1,0,5,220,202,59,44.0,40.4,0,0,1,1,0,1,3,18,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,10,11/10,Away,BAL,L,7 to 28,1,0,7,300,273,54,42.9,39.0,0,0,1,1,0,3,3,27,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,11,11/20,Home,PIT,L,9 to 24,1,0,3,139,132,48,46.3,44.0,0,0,1,2,0,1,1,7,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,12,11/27,Home,NYG,L,13 to 27,1,0,8,362,320,54,45.3,40.0,0,0,2,2,0,0,6,42,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,14,12/11,Home,CIN,L,10 to 23,1,0,6,276,229,54,46.0,38.2,0,1,0,0,0,2,3,47,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,15,12/18,Away,BUF,L,13 to 33,1,0,5,222,176,53,44.4,35.2,0,0,1,1,0,0,4,46,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,16,12/24,Home,SD,W,20 to 17,1,0,6,258,238,51,43.0,39.7,0,0,0,3,0,2,4,20,0
brittoncolquitt/71259,"Colquitt, Britton",P,2016,Regular Season,17,01/01,Away,PIT,L,24 to 27,1,0,4,190,175,51,47.5,43.8,0,0,0,1,0,1,3,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Preseason,1,08/14,Away,SEA,W,22 to 20,1,0,4,157,139,44,39.3,34.8,0,1,0,1,0,0,3,18,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Preseason,2,08/22,Away,HOU,W,14 to 10,1,0,5,219,207,53,43.8,41.4,0,0,0,2,0,2,3,12,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Preseason,3,08/29,Home,SF,W,19 to 12,1,0,2,104,100,62,52.0,50.0,0,0,1,1,0,0,1,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Preseason,4,09/03,Home,ARI,L,20 to 22,1,0,5,238,208,55,47.6,41.6,0,0,0,1,0,1,4,30,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,1,09/13,Home,BAL,W,19 to 13,1,0,5,259,227,62,51.8,45.4,0,1,1,2,0,1,2,32,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,2,09/17,Away,KC,W,31 to 24,1,0,7,314,299,56,44.9,42.7,0,1,1,1,0,1,4,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,3,09/27,Away,DET,W,24 to 12,1,0,5,213,185,50,42.6,37.0,0,1,2,3,0,1,1,28,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,4,10/04,Home,MIN,W,23 to 20,1,0,3,141,134,50,47.0,44.7,0,1,1,1,0,0,1,7,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,5,10/11,Away,OAK,W,16 to 10,1,0,5,211,166,44,42.2,33.2,0,1,2,1,1,0,1,25,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,6,10/18,Away,CLE,W,26 to 23,1,0,7,319,265,57,45.6,37.9,0,1,0,0,1,2,3,34,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,8,11/01,Home,GB,W,29 to 10,1,0,3,120,111,46,40.0,37.0,0,1,0,2,0,1,1,9,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,9,11/08,Away,IND,L,24 to 27,1,0,5,215,213,53,43.0,42.6,0,0,1,2,0,1,3,2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,10,11/15,Home,KC,L,13 to 29,1,0,6,277,271,51,46.2,45.2,0,1,1,0,0,1,3,6,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,11,11/22,Away,CHI,W,17 to 15,1,0,7,277,273,46,39.6,39.0,0,0,2,3,0,4,1,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,12,11/29,Home,NE,W,30 to 24,1,0,8,347,306,59,43.4,38.3,0,0,3,0,1,0,4,21,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,13,12/06,Away,SD,W,17 to 3,1,0,5,183,159,47,36.6,31.8,0,1,1,2,1,1,1,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,14,12/13,Home,OAK,L,12 to 15,1,0,4,178,149,50,44.5,37.3,0,1,0,0,0,0,3,29,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,15,12/20,Away,PIT,L,27 to 34,1,0,6,258,235,52,43.0,39.2,0,1,1,1,0,1,3,23,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,16,12/28,Home,CIN,W,20 to 17,1,0,5,217,209,54,43.4,41.8,0,1,0,3,0,0,4,8,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Regular Season,17,01/03,Home,SD,W,27 to 20,1,0,3,134,134,53,44.7,44.7,0,0,0,1,0,2,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Postseason,19,01/17,Home,PIT,W,23 to 16,1,0,6,282,242,57,47.0,40.3,0,0,1,3,1,0,4,20,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Postseason,20,01/24,Home,NE,W,20 to 18,1,0,9,423,375,54,47.0,41.7,0,1,1,4,0,3,4,48,0
brittoncolquitt/71259,"Colquitt, Britton",P,2015,Postseason,22,02/07,Home,CAR,W,24 to 10,1,0,8,367,365,54,45.9,45.6,0,3,0,2,0,2,3,2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Preseason,1,08/07,Home,SEA,W,21 to 16,1,0,2,83,83,48,41.5,41.5,0,0,1,1,0,0,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Preseason,2,08/17,Away,SF,W,34 to 0,1,0,3,127,127,46,42.3,42.3,0,1,0,3,0,2,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Preseason,3,08/23,Home,HOU,L,17 to 18,1,0,2,84,84,57,42.0,42.0,0,2,0,1,0,0,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Preseason,4,08/28,Away,DAL,W,27 to 3,1,0,4,197,191,54,49.3,47.8,0,0,0,3,0,2,2,6,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,1,09/07,Home,IND,W,31 to 24,1,0,5,234,210,53,46.8,42.0,0,0,0,1,0,0,5,24,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,2,09/14,Home,KC,W,24 to 17,1,0,3,132,130,53,44.0,43.3,0,0,0,1,0,1,2,2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,3,09/21,Away,SEA,L,20 to 26,1,0,8,378,342,58,47.3,42.8,0,0,0,3,0,3,5,36,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,5,10/05,Home,ARI,W,41 to 20,1,0,4,199,192,60,49.8,48.0,0,1,0,2,0,1,2,7,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,6,10/12,Away,NYJ,W,31 to 17,1,0,8,352,334,53,44.0,41.8,0,0,3,2,0,1,4,18,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,7,10/19,Home,SF,W,42 to 17,1,0,4,171,167,46,42.8,41.8,0,1,0,2,0,2,1,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,8,10/23,Home,SD,W,35 to 21,1,0,4,162,156,49,40.5,39.0,0,0,0,3,0,3,1,6,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,9,11/02,Away,NE,L,21 to 43,1,0,3,135,51,53,45.0,17.0,0,0,0,0,0,2,1,84,1
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,10,11/09,Away,OAK,W,41 to 17,1,0,5,226,202,65,45.2,40.4,0,0,1,3,1,2,1,4,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,11,11/16,Away,STL,L,7 to 22,1,0,5,183,170,45,36.6,34.0,0,0,0,1,0,3,2,13,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,12,11/23,Home,MIA,W,39 to 36,1,0,1,45,28,45,45.0,28.0,0,0,0,0,0,0,1,17,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,13,11/30,Away,KC,W,29 to 16,1,0,4,139,139,48,34.8,34.8,0,3,0,3,0,0,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,14,12/07,Home,BUF,W,24 to 17,1,0,3,149,129,53,49.7,43.0,0,0,2,2,1,0,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,15,12/14,Away,SD,W,22 to 10,1,0,3,121,60,51,40.3,20.0,0,0,0,0,0,1,2,61,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,16,12/22,Away,CIN,L,28 to 37,1,0,6,283,191,54,47.2,31.8,0,1,1,2,1,0,3,72,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Regular Season,17,12/28,Home,OAK,W,47 to 14,1,0,3,139,96,56,46.3,32.0,0,0,0,0,1,0,2,23,0
brittoncolquitt/71259,"Colquitt, Britton",P,2014,Postseason,19,01/11,Home,IND,L,13 to 24,1,0,6,244,237,48,40.7,39.5,0,2,1,1,0,0,3,7,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Preseason,1,08/08,Away,SF,W,10 to 6,1,0,8,322,287,49,40.3,35.9,0,0,1,3,1,3,3,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Preseason,2,08/17,Away,SEA,L,10 to 40,1,0,6,261,199,49,43.5,33.2,0,0,1,1,1,0,4,42,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Preseason,3,08/24,Home,STL,W,27 to 26,1,0,5,221,104,61,44.2,20.8,0,0,1,2,0,1,3,117,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Preseason,4,08/29,Home,ARI,L,24 to 32,1,0,4,203,174,64,50.8,43.5,0,0,0,1,1,1,2,9,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,1,09/05,Home,BAL,W,49 to 27,1,0,7,319,286,59,45.6,40.9,0,0,1,5,1,4,1,13,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,2,09/15,Away,NYG,W,41 to 23,1,0,5,210,197,53,42.0,39.4,0,0,0,2,0,3,2,13,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,3,09/23,Home,OAK,W,37 to 21,1,0,1,37,37,37,37.0,37.0,0,0,0,1,0,1,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,4,09/29,Home,PHI,W,52 to 20,1,0,2,92,71,60,46.0,35.5,0,0,0,1,0,1,1,21,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,5,10/06,Away,DAL,W,51 to 48,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,6,10/13,Home,JAC,W,35 to 19,1,0,3,129,127,48,43.0,42.3,0,0,1,0,0,0,2,2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,7,10/20,Away,IND,L,33 to 39,1,0,7,331,296,53,47.3,42.3,0,0,1,1,0,3,3,35,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,8,10/27,Home,WAS,W,45 to 21,1,0,3,147,111,55,49.0,37.0,0,0,1,1,0,0,2,36,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,10,11/10,Away,SD,W,28 to 20,1,0,5,233,213,59,46.6,42.6,0,0,1,0,1,3,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,11,11/17,Home,KC,W,27 to 17,1,0,6,275,242,54,45.8,40.3,0,0,0,1,0,1,5,33,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,12,11/24,Away,NE,L,31 to 34,1,0,8,325,286,49,40.6,35.8,0,1,0,4,0,4,3,39,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,13,12/01,Away,KC,W,35 to 28,1,0,3,132,132,53,44.0,44.0,0,0,1,2,0,1,1,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,14,12/08,Home,TEN,W,51 to 28,1,0,2,65,65,36,32.5,32.5,0,0,0,2,0,2,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,15,12/12,Home,SD,L,20 to 27,1,0,4,186,175,51,46.5,43.8,0,0,1,1,0,1,2,11,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,16,12/22,Away,HOU,W,37 to 13,1,0,6,292,222,55,48.7,37.0,0,0,1,1,0,0,5,70,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Regular Season,17,12/29,Away,OAK,W,34 to 14,1,0,3,120,99,48,40.0,24.8,1,0,0,1,1,1,1,1,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Postseason,19,01/12,Home,SD,W,24 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Postseason,20,01/19,Home,NE,W,26 to 16,1,0,1,48,28,48,48.0,28.0,0,0,0,0,1,0,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2013,Postseason,22,02/02,Home,SEA,L,8 to 43,1,0,2,60,60,31,30.0,30.0,0,0,0,1,0,2,0,0,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Preseason,1,08/09,Away,CHI,W,31 to 3,1,0,4,165,135,49,41.3,33.8,0,0,0,3,1,1,2,10,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Preseason,2,08/18,Home,SEA,L,10 to 30,1,0,6,316,274,69,52.7,45.7,0,0,1,0,0,2,3,42,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Preseason,3,08/26,Home,SF,L,24 to 29,1,0,5,244,214,56,48.8,42.8,0,0,0,1,0,2,3,30,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Preseason,4,08/30,Away,ARI,W,16 to 13,1,0,6,259,230,47,43.2,38.3,0,0,0,2,1,2,3,9,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,1,09/09,Home,PIT,W,31 to 19,1,0,2,90,67,46,45.0,33.5,0,0,0,1,0,0,2,23,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,2,09/17,Away,ATL,L,21 to 27,1,0,5,251,253,67,50.2,50.6,0,0,2,3,0,2,1,-2,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,3,09/23,Home,HOU,L,25 to 31,1,0,8,379,340,56,47.4,42.5,0,0,2,3,1,1,4,19,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,4,09/30,Home,OAK,W,37 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,5,10/07,Away,NE,L,21 to 31,1,0,3,137,112,51,45.7,37.3,0,0,1,2,1,0,1,5,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,6,10/15,Away,SD,W,35 to 24,1,0,5,223,209,56,44.6,41.8,0,0,0,2,0,1,4,14,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,8,10/28,Home,NO,W,34 to 14,1,0,5,232,213,55,46.4,42.6,0,0,1,3,1,2,1,-1,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,9,11/04,Away,CIN,W,31 to 23,1,0,3,140,141,49,46.7,47.0,0,0,0,1,0,0,3,-1,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,10,11/11,Away,CAR,W,36 to 14,1,0,6,288,278,60,48.0,46.3,0,0,2,3,0,1,3,10,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,11,11/18,Home,SD,W,30 to 23,1,0,5,252,222,58,50.4,44.4,0,0,0,1,1,2,2,10,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,12,11/25,Away,KC,W,17 to 9,1,0,4,175,146,51,43.8,36.5,0,1,0,0,0,1,2,29,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,13,12/02,Home,TB,W,31 to 23,1,0,5,224,209,55,44.8,41.8,0,1,1,3,0,2,1,15,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,14,12/06,Away,OAK,W,26 to 13,1,0,2,89,81,53,44.5,40.5,0,0,0,2,0,1,1,8,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,15,12/16,Away,BAL,W,34 to 17,1,0,8,344,292,49,43.0,36.5,0,0,1,2,0,2,5,52,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,16,12/23,Home,CLE,W,34 to 12,1,0,3,147,136,56,49.0,45.3,0,0,0,0,0,1,2,11,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Regular Season,17,12/30,Home,KC,W,38 to 3,1,0,3,134,123,53,44.7,41.0,0,1,0,1,0,1,1,11,0
brittoncolquitt/71259,"Colquitt, Britton",P,2012,Postseason,19,01/12,Home,BAL,L,35 to 38,1,0,5,244,222,59,48.8,44.4,0,0,1,3,0,1,3,22,0
brittoncolquitt/71259,"Colquitt, Britton",P,2011,Preseason,1,08/11,Away,DAL,L,23 to 24,1,0,4,190,191,54,47.5,47.8,0,0,0,1,0,0,4,-1,0
brittoncolquitt/71259,"Colquitt, Britton",P,2011,Preseason,2,08/20,Home,BUF,W,24 to 10,1,0,4,236,188,62,59.0,47.0,0,0,0,1,1,0,3,28,0
brittoncolquitt/71259,"Colquitt, Britton",P,2011,Preseason,3,08/27,Home,SEA,W,23 to 20,1,0,6,306,263,61,51.0,43.8,0,0,0,1,1,2,3,23,0
brittoncolquitt/71259,"Colquitt, Britton",P,2011,Preseason,4,09/01,Away,ARI,L,7 to 26,1,0,7,320,287,59,45.7,41.0,0,0,0,1,1,1,5,13,0
brittoncolquitt/71259,"Colquitt, Britton",P,2011,Regular Season,1,09/12,Home,OAK,L,20 to 23,1,0,4,165,125,65,41.3,31.3,0,0,2,1,2,0,0,0,0
